Site,Participant_ID,RowNumber,session_id,age,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,gender,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,year,Station,Date.x,Experimenter,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,StartDate.x,EndDate,NumberofDays,Pool2a,Pool2b,Pool2c,Pool2d,Pool3,Pool4,Pool5a,Pool6,Pool7b,Pool7c,Pool7d,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool17,Pool18,Pool19a,Pool19b,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bigfive_order,debrief_order,demographics_order,elmques_order,filler1_order,filler2_order,galinskyvignette_order,inlab_order,intrinsic_order,mcfiller_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempestimate_order,tempfollowup_order,welcome_order,DateComputer,TimeComputer,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,DaysSinceMonthLab,DaysSinceAugLab,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
PennStateAbington,70,610,7438080,21,357,330,354,351,348,345,342,339,336,,6,1,7,5,7,6,7,1,6,4,1,1,1,7,6,american,3,1,2,1,3,4,3,3,4,2,4,4,2,4,1,4,2,4,1,10,psychology,1,1,1,1,1,3,3,2,1,2,2,5,3,1,7,3,4,1,4,2,2,,3,5,3,4,3,3,70,3,4,7,6,2,1,8,4,E1,9/23/2014,JMM,68,II-SR,20,7,B,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,101.9999949,11,29,18,21,20,23,19,22,33,36,35,25,8,9,10,2,28,16,17,31,30,37,34,27,0,32,6,3,5,4,14,13,1,9/23/2014,15:33,9,23,14,31,54,31,54,0,24,0.303030303,0.303030303,Pass,5.5,7,4,7,3.5,2.666666667,5,3.5,3,4,5,2.75,HighPower,Credentials,,WorstGrade,0,1,1,0,1,3,+,CommunalFemale,Communal,FemaleTarget,3.2,0.317460317,-1,0
PennStateAbington,71,612,7438097,18,357,330,354,351,348,345,342,339,336,333,6,3,7,5,7,2,7,2,4,5,7,7,6,5,5,7,1,2,1,2,4,4,2,2,4,3,4,4,3,3,3,4,,,1,4,psychological and social sciences,0,3,1,0,2,3,2,4,2,4,3,4,2,1,4,3,3,1,1,3,2,6,1,4,3,3,3,4,68,3,3,7,6,5,1,5,1,B1,9/23/2014,JMM,68,SR-II,10,6,C,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,172.000005,8,30,11,12,16,13,14,15,31,36,35,10,3,4,5,7,32,25,26,27,33,37,28,34,0,29,23,20,22,21,19,18,1,9/23/2014,15:28,9,23,14,31,54,31,54,0,24,0.303030303,0.303030303,Pass,5,6.5,6,6,4.5,3.133333333,5.5,3.5,3,3,4,3.25,,NoCredentials,Female,BestGrade,,1,1,0,1,,,CommunalFemale,Communal,FemaleTarget,6,0.317460317,-1,0
PennStateAbington,72,616,7438220,46,63,360,360,63,360,63,360,63,360,63,3,3,5,3,4,5,6,2,7,3,2,4,6,6,6,Asian,1,2,3,3,3,3,3,1,4,3,4,3,3,2,3,4,2,4,2,4,Psychology,2,0,2,1,2,2,1,3,2,2,2,2,2,2,5,4,4,1,2,2,1,6,4,6,3,3,4,3,75,4,3,6,7,6,2,2,3,E1,9/23/2014,JMM,68,SR-II,20,1,C,Monday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,117.0000028,17,32,18,21,19,23,20,22,31,36,35,12,3,4,5,9,34,25,26,27,30,37,33,28,0,29,16,13,15,14,8,7,1,9/23/2014,16:09,9,23,14,31,54,31,54,0,24,0.303030303,0.303030303,Fail,4.5,5.5,3,5.5,2,3.066666667,6.5,3.166666667,4,4,6,2.75,LowPower,Credentials,Female,BestGrade,0,0,0,1,0,1,-,CommunalMale,Communal,MaleTarget,4.8,-0.015873016,1,0
PennStateAbington,73,618,7438247,19,357,331,354,351,349,346,343,340,337,334,6,2,7,2,7,6,2,1,6,6,9,8,9,9,9,1,2,3,3,2,4,3,3,3,3,4,2,4,1,3,3,3,2,5,1,2,nursing,0,2,1,0,1,6,5,2,2,3,2,4,2,1,8,5,5,1,1,3,1,3,5,1,4,2,2,3,70,6,4,4,6,2,1,2,1,E1,9/23/2014,JMM,68,II-SR,10,7,A,Friday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,175.0000032,18,33,9,11,12,14,10,13,28,36,35,7,3,4,5,8,34,20,21,32,27,37,31,30,0,29,25,22,24,23,17,16,1,9/23/2014,16:17,9,23,14,31,54,31,54,0,24,0.303030303,0.303030303,,4.5,7,4,4,2,2.8,2.5,3.166666667,5,5,1,3.75,LowPower,NoCredentials,Male,BestGrade,0,1,1,1,1,4,+,CommunalMale,Communal,MaleTarget,8.8,-0.015873016,1,0
PennStateAbington,74,621,7438383,20,357,330,354,351,348,345,342,339,336,333,5,3,5,4,4,5,5,2,5,2,7,6,6,7,6,3,1,2,2,2,3,3,2,2,2,2,2,3,2,2,2,3,1,10,,0,psychology,0,3,3,2,1,3,3,3,2,4,4,4,4,1,10,4,4,1,4,2,1,10,1,6,3,2,4,2,65,4,4,7,7,4,,0,2,B1,9/23/2014,JMM,68,II-SR,20,6,A,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,60.0000046,23,28,15,19,17,20,16,18,29,36,35,22,4,5,6,10,32,25,26,33,30,37,27,31,0,34,14,11,13,12,9,8,1,9/23/2014,16:38,9,23,14,31,54,31,54,0,24,0.303030303,0.303030303,Pass,5,5.5,4,5,3.5,2.4,5,3.166666667,4,4,6,2.75,LowPower,Credentials,Female,WorstGrade,1,,1,1,,,,CommunalMale,Communal,MaleTarget,6.4,-0.015873016,-1,0
PennStateAbington,75,622,7438428,18,357,330,354,351,348,345,342,339,336,333,5,4,7,5,5,3,6,2,4,1,4,5,3,3,4,6,1,2,3,2,3,1,4,3,3,3,2,4,2,4,2,4,2,3,2,4,Psychology,0,2,2,0,1,4,3,3,2,3,2,2,3,2,6,5,4,1,1,4,2,7,5,4,4,3,3,3,73,6,3,7,7,6,2,8,1,E1,9/25/2014,MA,70,SR-II,10,5,B,Friday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,240.000002,17,27,5,10,7,6,9,8,32,36,35,16,12,13,14,25,33,23,24,29,34,37,31,28,0,30,21,18,20,19,4,3,1,9/23/2014,16:57,9,23,14,31,54,31,56,0,24,0.303030303,0.323232323,Fail,6,6.5,5,5,4.5,2.533333333,4.5,2.833333333,5,4,4,3.25,LowPower,NoCredentials,Female,WorstGrade,0,0,0,0,0,0,-,AgenticFemale,Agentic,FemaleTarget,3.8,-0.349206349,1,0
PennStateAbington,76,2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,9/25/2014,MA,70,SR-II,20,6,B,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,56,0,24,,0.323232323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,77,653,7443448,19,357,330,354,351,348,345,342,339,336,333,5,6,5,5,6,7,7,1,7,6,5,3,2,6,6,1,1,2,2,2,3,3,3,4,3,4,2,4,3,4,3,4,1,4,2,12,Biology,0,3,2,0,2,4,4,3,5,4,3,4,3,1,6,5,5,1,1,3,1,3,5,5,3,5,4,3,73,6,3,6,6,5,2,4,2,E1,9/25/2014,MA,70,II-SR,10,7,C,Monday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,189.0000083,2,31,3,7,6,8,4,5,33,36,35,17,10,11,12,26,28,14,15,32,29,37,27,34,0,30,21,18,20,19,25,24,1,9/25/2014,10:41,9,25,14,31,56,31,56,0,24,0.323232323,0.323232323,Pass,4,6,3,4.5,3,2.8,4,2.666666667,5,5,5,2.25,LowPower,NoCredentials,Female,BestGrade,1,0,1,1,0,3,+,CommunalFemale,Communal,FemaleTarget,4.4,-0.515873016,-1,0
PennStateAbington,78,656,7443534,19,357,330,354,351,348,345,342,339,336,333,7,5,7,6,7,2,6,4,1,1,5,4,6,5,5,2,1,3,2,1,4,2,3,2,2,3,2,2,4,4,4,3,1,5,1,5,Biology,0,3,3,0,1,6,6,4,2,4,3,4,3,2,4,4,3,1,1,3,2,4,3,5,5,1,2,4,75,4,3,6,7,5,1,2,2,B1,9/25/2014,MA,70,II-SR,20,7,C,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,12.00000092,26,31,3,6,4,8,5,7,29,36,35,18,23,24,25,12,27,20,21,33,34,37,28,30,0,32,16,13,15,14,11,10,1,9/25/2014,10:46,9,25,14,31,56,31,56,0,24,0.323232323,0.323232323,Fail,7,5.5,6.5,4.5,6.5,2.733333333,2,3.333333333,4,3,5,4.5,LowPower,Credentials,Female,WorstGrade,1,1,0,0,1,3,+,AgenticMale,Agentic,MaleTarget,5,0.150793651,1,0
PennStateAbington,79,657,7443575,20,357,331,354,351,349,346,343,340,337,334,1,4,1,7,5,7,7,1,4,1,9,8,6,7,8,4,2,1,1,2,2,4,2,2,2,1,4,4,4,2,4,4,1,5,2,15,Psychology and Social Sciences,0,3,1,0,1,3,3,3,4,4,1,5,5,2,6,4,5,1,4,4,2,30,3,1,5,1,1,5,65,5,3,7,6,4,1,5,3,E1,9/25/2014,MA,70,SR-II,10,7,A,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,184.9999992,6,30,14,15,17,18,19,16,34,36,35,9,24,25,26,7,28,3,4,27,31,37,33,32,0,29,13,10,12,11,22,21,1,9/25/2014,11:06,9,25,14,31,56,31,56,0,24,0.323232323,0.323232323,Pass,6,4,1,5.5,5.5,2.733333333,5,2.333333333,4,5,1,5,LowPower,Credentials,Male,WorstGrade,1,0,0,0,1,2,-,CommunalFemale,Communal,FemaleTarget,7.6,-0.849206349,1,0
PennStateAbington,8,192,7392428,19,357,330,354,351,348,345,342,339,336,333,5,3,5,3,6,3,7,5,5,3,1,1,1,2,1,6,1,2,3,3,4,4,2,2,4,3,4,4,2,3,2,4,2,8,1,7,psychological and social sciences,0,3,2,0,2,2,2,3,1,1,4,4,1,2,8,4,3,1,2,1,2,8,5,4,3,4,4,2,67,5,4,6,6,4,1,5,2,E1,9/2/2014,JMM,70,SR-II,20,6,A,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,239.9999932,19,29,21,23,25,24,22,26,27,36,35,18,11,12,13,20,32,15,16,33,34,37,30,28,0,31,6,3,5,4,9,8,1,9/2/2014,15:32,9,2,14,31,33,31,33,0,24,0.090909091,0.090909091,Pass,5.5,4,5,6,3,3.2,6,4.333333333,4,3,4,2.25,HighPower,Credentials,Female,BestGrade,0,1,0,0,1,2,-,AgenticMale,Agentic,MaleTarget,1.2,1.150793651,-1,0
PennStateAbington,80,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,10/8/2014,MA,68,SR-II,20,7,A,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,69,0,24,,0.454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,81,2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,11/18/2014,JMM,70,II-SR,10,6,B,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,110,0,24,,0.868686869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,82,2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,11/18/2014,JMM,70,II-SR,20,7,B,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,110,0,24,,0.868686869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,83,2847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,11/18/2014,JMM,69,SR-II,10,7,C,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,110,0,24,,0.868686869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,84,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,11/18/2014,JMM,69,SR-II,20,6,C,Monday,3,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,110,0,24,,0.868686869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,85,2125,7596584,18,357,331,354,351,348,345,343,340,337,334,6,4,6,5,6,6,6,1,7,1,8,5,3,6,5,1,1,3,4,3,4,4,3,3,3,3,4,4,4,4,4,4,2,6,1,5,Broadcast Journalism,2,2,2,0,2,1,1,3,3,4,4,4,2,2,5,4,4,1,1,3,1,10,2,7,4,5,3,4,56,6,3,6,4,4,1,10,1,E1,12/1/2014,MA,69,II-SR,20,7,A,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,26.99999122,18,31,6,11,8,9,10,7,33,36,35,14,20,21,22,26,29,16,17,32,34,37,28,30,0,27,5,2,4,3,25,24,1,12/1/2014,10:01,12,1,14,122,123,122,123,0,24,1,1,Fail,6.5,6.5,4,5,3,3.466666667,7,3.333333333,4,4,7,3,LowPower,NoCredentials,Female,WorstGrade,0,1,0,1,1,3,+,CommunalMale,Communal,MaleTarget,5.4,0.150793651,-1,0
PennStateAbington,86,2126,7596590,19,357,230,354,351,248,245,242,239,236,233,5,5,2,7,6,4,6,5,3,2,7,5,4,6,6,6,2,2,2,1,3,3,4,4,4,3,4,3,3,2,4,4,2,0,1,2,Engineerin,0,2,1,1,1,4,3,,4,3,2,4,3,2,6,4,3,1,1,5,1,5,5,3,4,3,3,3,65,6,3,7,6,4,2,1,1,B1,12/1/2014,MA,69,SR-II,10,6,B,Friday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,239.9999932,11,28,15,18,19,20,16,17,31,36,35,22,3,4,5,26,33,24,25,29,32,37,34,27,0,30,9,6,8,7,14,13,1,12/1/2014,10:04,12,1,14,122,123,122,123,0,24,1,1,Pass,6,2.5,4.5,4.5,6,2.666666667,4.5,,4,3,3,3.25,LowPower,NoCredentials,Male,WorstGrade,0,1,0,1,0,2,-,CommunalMale,Communal,MaleTarget,5.6,,1,0
PennStateAbington,87,2127,7596614,18,357,330,354,351,348,345,342,339,336,333,5,4,6,5,5,5,7,2,6,3,7,7,8,6,6,2,2,2,1,2,3,3,3,4,3,3,3,2,3,3,3,3,1,5,2,30,Biology,1,-1,2,1,1,3,3,3,4,4,2,3,4,1,10,5,5,1,1,4,1,10,2,6,4,3,4,5,70,5,3,6,6,4,2,10,1,E1,12/1/2014,MA,70,SR-II,20,6,B,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,101.0000016,23,32,14,19,15,17,16,18,30,36,35,8,3,4,5,6,29,21,22,31,28,37,33,34,0,27,13,10,12,11,26,25,1,12/1/2014,10:15,12,1,14,122,123,122,123,0,24,1,1,Pass,5,6,4,5.5,3.5,2.466666667,5,2.333333333,5,5,6,3.5,LowPower,NoCredentials,Male,WorstGrade,1,0,1,1,0,3,+,AgenticFemale,Agentic,FemaleTarget,6.8,-0.849206349,1,0
PennStateAbington,88,2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,12/1/2014,MA,70,II-SR,10,7,C,Monday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,123,0,24,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,89,2129,7596755,18,357,331,354,351,348,345,342,339,336,333,6,6,7,1,6,4,5,1,6,3,7,6,5,8,8,6,2,3,3,2,4,2,2,1,3,3,3,2,2,4,2,3,2,8,1,7,Biology,2,1,2,1,1,3,4,1,4,4,4,4,1,2,5,5,4,1,1,4,1,7,5,6,2,4,3,2,71,6,2,7,6,5,2,6,1,E1,12/1/2014,MA,70,II-SR,20,6,C,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,191.9999977,12,31,14,16,17,18,19,15,28,36,35,7,21,22,23,13,27,25,26,34,29,37,33,30,0,32,11,8,10,9,5,4,1,12/1/2014,10:49,12,1,14,122,123,122,123,0,24,1,1,Fail,5.5,7,5,3.5,1.5,2.866666667,4.5,3,5,4,6,2.25,LowPower,Credentials,Male,BestGrade,0,1,0,1,0,2,-,CommunalMale,Communal,MaleTarget,6.8,-0.182539683,-1,0
PennStateAbington,9,194,7392541,18,357,330,354,351,348,345,342,339,336,333,6,3,6,4,6,1,5,4,6,1,3,3,,6,3,Egyptian,2,3,4,3,4,4,2,2,4,4,3,3,3,2,2,3,1,,2,,Business (Marketing),0,0,1,1,1,2,1,3,2,2,4,4,3,2,,3,4,1,1,1,2,,1,6,3,4,4,3,72,5,2,7,6,4,1,,1,E1,9/2/2014,JMM,70,II-SR,10,7,B,Friday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,134.0000068,13,34,21,23,25,26,22,24,32,36,35,20,7,8,9,15,31,17,18,29,33,37,30,27,0,28,5,2,4,3,12,11,1,9/2/2014,16:33,9,2,14,31,33,31,33,0,24,0.090909091,0.090909091,Pass,6.5,5,6.5,5,3,3.2,6.5,3.666666667,3,4,6,2.5,,NoCredentials,Male,BestGrade,1,0,0,0,1,2,-,CommunalFemale,Communal,FemaleTarget,,0.484126984,-1,0
PennStateAbington,90,2136,7596877,19,357,330,354,351,348,345,342,339,336,333,4,4,6,5,7,3,7,5,3,4,7,8,6,8,7,1,2,,,,,,,,,,,,,,,,1,8,1,5,Life Science,0,2,1,1,1,1,1,4,5,4,2,3,3,2,20,,,,,,1,5,3,6,3,5,3,2,60,4,3,6,5,4,1,5,1,E1,12/1/2014,MA,71,SR-II,10,6,A,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,133.0000041,3,31,9,13,11,10,14,12,28,36,35,22,24,25,26,8,32,19,20,33,27,37,34,29,0,30,7,4,6,5,17,16,1,12/1/2014,11:31,12,1,14,122,123,122,123,0,24,1,1,Fail,5.5,4.5,4.5,5.5,5,,7,2.5,,,6,2.25,HighPower,Credentials,Male,BestGrade,1,1,0,1,1,4,+,AgenticMale,Agentic,MaleTarget,7.2,-0.682539683,1,0
PennStateAbington,903271920,445,7423138,18,357,330,354,351,348,345,342,339,336,333,4,4,6,4,6,4,6,3,5,4,6,6,6,7,5,6,1,2,2,3,3,3,2,3,4,3,4,3,3,3,2,4,2,4,1,4,Pre-Nursing,0,3,1,0,1,4,4,3,2,3,3,4,2,2,12,3,3,1,1,2,2,12,3,4,4,4,3,3,70,4,2,4,5,4,1,6,1,,,,,,,,,,,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,48.00000368,5,31,10,13,15,11,14,12,30,36,35,4,7,8,9,2,28,25,26,29,33,37,27,34,0,32,23,20,22,21,18,17,1,9/16/2014,14:17,9,16,14,31,47,,,0,24,0.232323232,,Fail,5,5.5,4,5,3.5,2.933333333,4,3.5,3,3,4,3,,Credentials,Female,WorstGrade,0,1,0,0,1,2,-,AgenticFemale,Agentic,FemaleTarget,6,0.317460317,1,
PennStateAbington,91,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,12/2/2014,JMM,71,SR-II,20,7,A,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,0,24,,1.01010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,92,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,12/2/2014,JMM,70,II-SR,10,6,B,Friday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,0,24,,1.01010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,93,2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,12/2/2014,JMM,70,II-SR,20,6,B,Monday,5,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,0,24,,1.01010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,94,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,12/2/2014,JMM,70,SR-II,10,6,C,Friday,4,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,0,24,,1.01010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
PennStateAbington,95,2225,7603759,18,357,320,354,351,348,345,342,329,326,323,7,2,7,1,7,3,7,5,7,1,9,8,8,7,5,6,1,2,2,2,2,3,2,2,2,2,2,4,3,4,2,4,1,5,2,1,undeclared,0,3,1,0,1,2,2,4,3,3,4,3,3,2,5,4,3,1,1,4,1,0,3,7,3,5,4,2,72,6,2,6,6,4,1,0,1,E1,12/2/2014,JMM,70,SR-II,20,7,C,Friday,3,8/24/2014,12/1/2014,99,1,0,1,0,3,0.5,1,0,0,1,0,0,1,1,2,10,350,850,50,1,0,3,1,1,0.1,Plastic,53.0000061,16,31,5,8,6,7,9,10,34,36,35,15,24,25,26,17,30,12,13,28,33,37,32,27,0,29,21,18,20,19,4,3,1,12/2/2014,14:05,12,2,14,122,124,122,124,0,24,1.01010101,1.01010101,Pass,7,5,6,6.5,1,2.666666667,6,3.333333333,4,3,7,2,LowPower,NoCredentials,Female,BestGrade,1,0,0,1,1,3,+,AgenticFemale,Agentic,FemaleTarget,7.4,0.150793651,-1,0
